Date Time,Lake Mead Differnece (Thousand acre-feet),ARIZONA (acre-feet),CALIFORNIA (acre-feet),NEVADA (acre-feet),MEXICO (acre-feet),Sum,mead_Evap_tavg (kg m-2 s-1),mead_Tair_f_inst (K),mead_Rainf_tavg (kg m-2 s-1),upperCRB_Tair_f_inst (K),upperCRB_Snowf_tavg (kg m-2 s-1),upperCRB_Rainf_tavg (kg m-2 s-1),upperCRB_SoilMoi40_100cm_inst,upperCRB_SWE_inst (kg m-2),PDSI (Index)
2006-03-01,-0183.0000000000,185166.0000000000,328403.0000000000,14370.0000000000,209037.0000000000,736976.0000000000,0000.0000126494,0284.3784700000,0000.0000186483,0271.9114764017,0000.0000104251,0000.0000075871,0087.7899581255,0012.4370222688,-0002.4300000000
2006-04-01,-0371.0000000000,292725.0000000000,433337.0000000000,20964.0000000000,194209.0000000000,941235.0000000000,0000.0000124039,0290.8745350000,0000.0000060342,0279.1238535356,0000.0000020077,0000.0000058773,0094.8001250377,0003.5595746234,-0002.9500000000
2006-05-01,-0496.0000000000,335434.0000000000,492627.0000000000,33779.0000000000,109558.0000000000,971398.0000000000,0000.0000053829,0298.4642966667,0000.0000012491,0285.9245358577,0000.0000002869,0000.0000036918,0097.3843048766,0000.1217627244,-0004.3000000000
2006-06-01,-0292.0000000000,331021.0000000000,484064.0000000000,32469.0000000000,127969.0000000000,975523.0000000000,0000.0000029531,0303.5401483333,0000.0000028215,0291.8745345607,0000.0000000023,0000.0000044870,0084.6296996485,0000.0001779114,-0005.2000000000
2006-07-01,-0185.0000000000,215921.0000000000,511635.0000000000,34456.0000000000,124494.0000000000,886506.0000000000,0000.0000120020,0306.1414416667,0000.0000123658,0294.5978186402,0000.0000000000,0000.0000159556,0073.2965965460,0000.0000056519,-0004.6000000000
2006-08-01,0012.0000000000,165274.0000000000,470465.0000000000,35906.0000000000,98885.0000000000,770530.0000000000,0000.0000050421,0304.2096666667,0000.0000016470,0291.7382653138,0000.0000000079,0000.0000162961,0071.1565689100,0000.0004622756,-0003.5400000000
2006-09-01,-0118.0000000000,234664.0000000000,383406.0000000000,30985.0000000000,93834.0000000000,742889.0000000000,0000.0000045516,0297.8091966667,0000.0000041622,0284.5719475523,0000.0000010092,0000.0000175760,0072.3696097364,0000.2658226109,-0002.5400000000
2006-10-01,0077.0000000000,266057.0000000000,312303.0000000000,26389.0000000000,79663.0000000000,684412.0000000000,0000.0000095979,0291.0350200000,0000.0000134110,0278.6752215481,0000.0000021909,0000.0000279894,0094.8902757699,0000.7548501812,-0001.2700000000
2006-11-01,0050.0000000000,173127.0000000000,223065.0000000000,21253.0000000000,99963.0000000000,517408.0000000000,0000.0000038162,0285.5983183333,0000.0000012058,0273.3142261925,0000.0000035218,0000.0000027262,0101.7745929393,0001.8942124304,-0001.7900000000
2006-12-01,0150.0000000000,203486.0000000000,197687.0000000000,16725.0000000000,122010.0000000000,539908.0000000000,0000.0000035546,0279.3810500000,0000.0000062360,0266.8121030126,0000.0000060040,0000.0000032680,0100.8725048347,0006.7191251148,-0001.7500000000
2007-01-01,0145.0000000000,180650.0000000000,227318.0000000000,12817.0000000000,122658.0000000000,543443.0000000000,0000.0000052618,0278.4550933333,0000.0000026413,0264.5649669665,0000.0000057457,0000.0000010005,0100.4229954874,0015.3694208006,-0001.7400000000
2007-02-01,-0021.0000000000,191544.0000000000,275839.0000000000,12590.0000000000,149472.0000000000,629445.0000000000,0000.0000065165,0283.2585800000,0000.0000062283,0269.8519459414,0000.0000068115,0000.0000034214,0100.8400718138,0012.1063051697,-0001.9500000000
2007-03-01,-0358.0000000000,275545.0000000000,359914.0000000000,21686.0000000000,202855.0000000000,860000.0000000000,0000.0000060338,0288.1746200000,0000.0000029759,0274.9048683473,0000.0000026629,0000.0000060085,0101.8737733326,0005.0856590648,-0002.4100000000
2007-04-01,-0504.0000000000,296335.0000000000,457405.0000000000,24524.0000000000,197758.0000000000,976022.0000000000,0000.0000075808,0291.6748150000,0000.0000050507,0278.9556215063,0000.0000024432,0000.0000076157,0104.5494336611,0001.0133104996,-0002.4200000000
2007-05-01,-0463.0000000000,308454.0000000000,518079.0000000000,34330.0000000000,109278.0000000000,970141.0000000000,0000.0000038319,0297.5097750000,0000.0000014155,0284.8842606904,0000.0000010977,0000.0000098084,0102.9149857803,0000.2008172499,-0002.6200000000
2007-06-01,-0228.0000000000,289276.0000000000,482430.0000000000,35404.0000000000,117933.0000000000,925043.0000000000,0000.0000025326,0302.2070000000,0000.0000011083,0290.9948395188,0000.0000001128,0000.0000037583,0090.4129496381,0000.0145660739,-0003.2100000000
2007-07-01,-0181.0000000000,237678.0000000000,497339.0000000000,38834.0000000000,123383.0000000000,897234.0000000000,0000.0000046649,0305.7793050000,0000.0000127887,0295.2584341423,0000.0000000000,0000.0000124177,0075.1961769833,0000.0000155217,-0003.2600000000
2007-08-01,0024.0000000000,162590.0000000000,476744.0000000000,33429.0000000000,96938.0000000000,769701.0000000000,0000.0000090863,0304.8465133333,0000.0000077419,0293.4163841004,0000.0000000004,0000.0000160354,0072.8336935983,0000.0000175462,-0003.3800000000
2007-09-01,-0073.0000000000,243182.0000000000,408129.0000000000,23772.0000000000,91818.0000000000,766901.0000000000,0000.0000058436,0299.7801250000,0000.0000079569,0288.0500722385,0000.0000000672,0000.0000168248,0070.4136551736,0000.0097615935,-0003.0600000000
2007-10-01,-0011.0000000000,257817.0000000000,298273.0000000000,26316.0000000000,80047.0000000000,662453.0000000000,0000.0000047618,0292.0698183333,0000.0000006591,0280.5148689331,0000.0000014757,0000.0000077613,0072.2421363891,0000.3984180558,-0003.3500000000
2007-11-01,0026.0000000000,202237.0000000000,211888.0000000000,19292.0000000000,102984.0000000000,536401.0000000000,0000.0000018026,0287.0529216667,0000.0000044572,0275.1101190167,0000.0000021103,0000.0000020634,0073.8975583243,0000.2701612618,-0003.7800000000
2007-12-01,0340.0000000000,138013.0000000000,157337.0000000000,17318.0000000000,126479.0000000000,439147.0000000000,0000.0000077163,0279.1624883333,0000.0000197822,0266.5056297280,0000.0000112951,0000.0000105771,0078.5948076695,0022.8949403057,-0002.4300000000
2008-01-01,0157.0000000000,200464.0000000000,213982.0000000000,14685.0000000000,131794.0000000000,560925.0000000000,0000.0000081451,0279.5393283333,0000.0000166706,0264.8760906904,0000.0000096065,0000.0000059897,0079.8354708473,0040.4130733287,-0001.6000000000
2008-02-01,0045.0000000000,222592.0000000000,286047.0000000000,10878.0000000000,154548.0000000000,674065.0000000000,0000.0000098921,0282.3824166667,0000.0000102540,0268.2182747280,0000.0000127800,0000.0000017943,0080.6139129979,0053.4662591291,-0001.1200000000
2008-03-01,-0122.0000000000,301055.0000000000,416618.0000000000,17780.0000000000,204704.0000000000,940157.0000000000,0000.0000074200,0287.0307300000,0000.0000010489,0272.0052334100,0000.0000049511,0000.0000023795,0088.2963581757,0031.2833604692,-0001.5300000000
2008-04-01,-0477.0000000000,326468.0000000000,504906.0000000000,24603.0000000000,201930.0000000000,1057907.0000000000,0000.0000036199,0290.5975083333,0000.0000004446,0276.0333664226,0000.0000025795,0000.0000034449,0097.2588791548,0011.5890983716,-0001.8600000000
2008-05-01,-0331.0000000000,315358.0000000000,506188.0000000000,30516.0000000000,113316.0000000000,965378.0000000000,0000.0000053187,0294.2959666667,0000.0000046560,0282.3481051883,0000.0000025714,0000.0000122064,0107.2715876653,0000.9065502344,-0001.6600000000
2008-06-01,-0191.0000000000,256945.0000000000,475709.0000000000,31121.0000000000,115585.0000000000,879360.0000000000,0000.0000033899,0301.8418750000,0000.0000008277,0289.3585832427,0000.0000001444,0000.0000063503,0099.7628126025,0000.0155700836,-0001.7900000000
2008-07-01,-0051.0000000000,226770.0000000000,500197.0000000000,34025.0000000000,121652.0000000000,882644.0000000000,0000.0000053148,0305.4869450000,0000.0000058964,0294.1244286402,0000.0000000001,0000.0000083063,0082.1141387448,0000.0000771865,-0001.2900000000
2008-08-01,0065.0000000000,190897.0000000000,444101.0000000000,34192.0000000000,108585.0000000000,777775.0000000000,0000.0000086392,0304.8322483333,0000.0000079796,0292.6450155021,0000.0000000040,0000.0000119772,0075.1426532657,0000.0002570354,-0000.8500000000
2008-09-01,0058.0000000000,198679.0000000000,373128.0000000000,22937.0000000000,99176.0000000000,693920.0000000000,0000.0000035791,0300.2645833333,0000.0000018190,0287.3898139331,0000.0000000614,0000.0000091889,0071.8236531297,0000.0065483786,-0001.2300000000
2008-10-01,0200.0000000000,229746.0000000000,344176.0000000000,26198.0000000000,83689.0000000000,683809.0000000000,0000.0000024175,0292.8260450000,0000.0000021263,0280.6622976569,0000.0000003668,0000.0000069052,0071.2002955021,0000.0867403659,-0001.3400000000
2008-11-01,-0056.0000000000,215344.0000000000,252512.0000000000,14929.0000000000,117570.0000000000,600355.0000000000,0000.0000046498,0287.0190100000,0000.0000102278,0275.2109392887,0000.0000019872,0000.0000066594,0071.5422193264,0001.0450210075,-0001.5800000000
2008-12-01,0339.0000000000,68179.0000000000,181247.0000000000,7790.0000000000,138830.0000000000,396046.0000000000,0000.0000058911,0279.7929733333,0000.0000174205,0267.6277093515,0000.0000108571,0000.0000037854,0072.5146341946,0010.8556939628,-0001.0100000000
2009-01-01,0076.0000000000,224567.0000000000,267120.0000000000,9294.0000000000,121104.0000000000,622085.0000000000,0000.0000058648,0281.8347250000,0000.0000037605,0268.3146006067,0000.0000085488,0000.0000012653,0072.9849978473,0024.7836318377,-0001.3500000000
2009-02-01,-0033.0000000000,211406.0000000000,244172.0000000000,9161.0000000000,162557.0000000000,627296.0000000000,0000.0000101091,0283.0075500000,0000.0000164718,0270.4762171967,0000.0000051594,0000.0000024198,0075.3341742782,0017.5478516503,-0001.6800000000
2009-03-01,-0375.0000000000,299532.0000000000,443569.0000000000,17674.0000000000,209013.0000000000,969788.0000000000,0000.0000081539,0286.8679050000,0000.0000011397,0274.1560042887,0000.0000046732,0000.0000047124,0080.0340000230,0006.3283382374,-0002.2600000000
2009-04-01,-0560.0000000000,315553.0000000000,481260.0000000000,20786.0000000000,205556.0000000000,1023155.0000000000,0000.0000073643,0290.4180083333,0000.0000041881,0277.4304246025,0000.0000053047,0000.0000104824,0087.3533588891,0003.8664488302,-0002.0700000000
2009-05-01,-0387.0000000000,310422.0000000000,463414.0000000000,33396.0000000000,122390.0000000000,929622.0000000000,0000.0000054948,0299.4717333333,0000.0000029397,0285.5594516946,0000.0000003648,0000.0000140402,0094.7646763389,0000.1969567416,-0002.4800000000
2009-06-01,-0146.0000000000,211181.0000000000,420202.0000000000,25430.0000000000,113569.0000000000,770382.0000000000,0000.0000048188,0299.8777300000,0000.0000031848,0287.8264826569,0000.0000002149,0000.0000196274,0096.0975166820,0000.0371809619,-0002.2200000000
2009-07-01,-0093.0000000000,214504.0000000000,449168.0000000000,30538.0000000000,120031.0000000000,814241.0000000000,0000.0000037234,0305.9608766667,0000.0000041753,0293.6578275941,0000.0000000020,0000.0000081108,0085.3722658703,0000.0001627244,-0002.4400000000
2009-08-01,-0040.0000000000,195691.0000000000,409533.0000000000,30662.0000000000,101218.0000000000,737104.0000000000,0000.0000028915,0303.8754283333,0000.0000013629,0291.8872935983,0000.0000000054,0000.0000060499,0075.4758872259,0000.0003213153,-0003.4600000000
2009-09-01,-0005.0000000000,245512.0000000000,360987.0000000000,22397.0000000000,93275.0000000000,722171.0000000000,0000.0000033431,0301.2661933333,0000.0000023945,0288.3972959205,0000.0000000298,0000.0000085424,0070.8148649163,0000.0017833856,-0003.4000000000
2009-10-01,-0036.0000000000,220313.0000000000,288152.0000000000,25024.0000000000,77075.0000000000,610564.0000000000,0000.0000013012,0290.5102650000,0000.0000011447,0277.9914603556,0000.0000034014,0000.0000072430,0069.5352794519,0001.1266440256,-0002.9500000000
2009-11-01,0022.0000000000,201049.0000000000,292636.0000000000,15039.0000000000,104331.0000000000,613055.0000000000,0000.0000012242,0286.1345500000,0000.0000014069,0273.7934958787,0000.0000009811,0000.0000029171,0069.7457573180,0000.9810522106,-0003.3800000000
2009-12-01,0243.0000000000,181982.0000000000,237860.0000000000,9212.0000000000,134804.0000000000,563858.0000000000,0000.0000048701,0278.9556433333,0000.0000149241,0264.3712112343,0000.0000112136,0000.0000016568,0069.7899684603,0014.6607036395,0000.1600000000
2010-01-01,0331.0000000000,135447.0000000000,183385.0000000000,6654.0000000000,174385.0000000000,499871.0000000000,0000.0000073632,0281.0777083333,0000.0000297071,0265.7784988912,0000.0000152648,0000.0000042350,0069.9020403808,0031.6164818224,0000.9800000000
2010-02-01,0287.0000000000,117331.0000000000,174030.0000000000,5400.0000000000,140895.0000000000,437656.0000000000,0000.0000087753,0282.4342366667,0000.0000152552,0266.8104343305,0000.0000084725,0000.0000020804,0070.5656722490,0043.9613973519,0001.3500000000
2010-03-01,-0230.0000000000,218000.0000000000,375260.0000000000,12305.0000000000,233024.0000000000,838589.0000000000,0000.0000157519,0285.6136400000,0000.0000094698,0272.6041775105,0000.0000066408,0000.0000065634,0079.8662815732,0024.5647553561,0001.4100000000
2010-04-01,-0237.0000000000,278902.0000000000,389511.0000000000,19249.0000000000,209495.0000000000,897157.0000000000,0000.0000117662,0289.1549350000,0000.0000051319,0277.3432210042,0000.0000039864,0000.0000094999,0097.0461269707,0004.9661894761,0001.4400000000
2010-05-01,-0326.0000000000,302751.0000000000,481904.0000000000,28041.0000000000,114169.0000000000,926865.0000000000,0000.0000055201,0292.8967233333,0000.0000017401,0281.2551125523,0000.0000017129,0000.0000091726,0104.1660027741,0000.5636539212,0001.3100000000
2010-06-01,-0431.0000000000,309364.0000000000,441951.0000000000,28120.0000000000,112669.0000000000,892104.0000000000,0000.0000032421,0301.6303450000,0000.0000011781,0289.8314340167,0000.0000001022,0000.0000095096,0095.7965112008,0000.0176181137,0001.3000000000
2010-07-01,-0199.0000000000,217618.0000000000,501023.0000000000,34322.0000000000,126052.0000000000,879015.0000000000,0000.0000013126,0305.9799533333,0000.0000027597,0293.5388295397,0000.0000000011,0000.0000132329,0081.3457365439,0000.0006037421,0001.7300000000
2010-08-01,-0005.0000000000,229979.0000000000,467149.0000000000,33449.0000000000,100581.0000000000,831158.0000000000,0000.0000042294,0304.1202583333,0000.0000027749,0290.9640735356,0000.0000000121,0000.0000146756,0080.1092117322,0000.0004583952,-0000.0200000000
2010-09-01,-0260.0000000000,290441.0000000000,430782.0000000000,23184.0000000000,92735.0000000000,837142.0000000000,0000.0000022759,0300.3216050000,0000.0000006647,0288.1178748954,0000.0000000329,0000.0000055703,0075.8680700167,0000.0075020920,-0000.7600000000
2010-10-01,-0121.0000000000,248075.0000000000,348168.0000000000,23914.0000000000,106185.0000000000,726342.0000000000,0000.0000059450,0293.0019183333,0000.0000157259,0281.0005835565,0000.0000020447,0000.0000148536,0074.2676768243,0000.7478872827,-0000.5000000000
2010-11-01,-0035.0000000000,214994.0000000000,328769.0000000000,17359.0000000000,113968.0000000000,675090.0000000000,0000.0000080932,0284.1459233333,0000.0000059442,0271.0094030544,0000.0000051415,0000.0000031571,0078.0585949351,0003.6809818585,-0000.7100000000
2010-12-01,0365.0000000000,217465.0000000000,234907.0000000000,9440.0000000000,147166.0000000000,608978.0000000000,0000.0000057114,0281.9549500000,0000.0000280657,0269.9451960669,0000.0000105352,0000.0000084001,0079.7865869937,0014.8941037881,-0000.2900000000
2011-01-01,0464.0000000000,129270.0000000000,218239.0000000000,9479.0000000000,140797.0000000000,497785.0000000000,0000.0000054698,0279.5487550000,0000.0000010276,0264.4603676151,0000.0000038355,0000.0000005000,0083.2696824854,0028.5460842409,-0000.8900000000
2011-02-01,0352.0000000000,180781.0000000000,188974.0000000000,8943.0000000000,173363.0000000000,552061.0000000000,0000.0000094833,0280.6523283333,0000.0000176135,0266.3999522385,0000.0000081543,0000.0000021218,0083.4147273849,0026.0827184886,-0000.8000000000
2011-03-01,0053.0000000000,290691.0000000000,409563.0000000000,14910.0000000000,198897.0000000000,914061.0000000000,0000.0000148656,0286.7940233333,0000.0000107232,0273.3948166736,0000.0000043076,0000.0000053301,0086.3710582803,0017.4607047994,-0001.4600000000
2011-04-01,-0055.0000000000,315005.0000000000,467821.0000000000,20577.0000000000,203660.0000000000,1007063.0000000000,0000.0000156027,0290.4011333333,0000.0000092077,0276.6500288075,0000.0000050045,0000.0000141687,0096.7817594812,0007.4315584202,-0001.4800000000
2011-05-01,0189.0000000000,303211.0000000000,484968.0000000000,26055.0000000000,115213.0000000000,929447.0000000000,0000.0000177386,0294.3913500000,0000.0000160963,0281.2346539958,0000.0000029616,0000.0000205786,0109.0667883305,0001.8707166929,-0001.3600000000
2011-06-01,0401.0000000000,298321.0000000000,478232.0000000000,25759.0000000000,120309.0000000000,922621.0000000000,0000.0000065416,0302.2130500000,0000.0000017551,0289.3564402092,0000.0000001615,0000.0000076145,0103.9199066402,0000.0649800374,-0002.1100000000
2011-07-01,0428.0000000000,236817.0000000000,520926.0000000000,27213.0000000000,127169.0000000000,912125.0000000000,0000.0000036249,0306.0398666667,0000.0000050314,0293.5827205858,0000.0000000112,0000.0000140494,0087.5561769498,0000.0007287589,-0002.2100000000
2011-08-01,0597.0000000000,198525.0000000000,489191.0000000000,28699.0000000000,96546.0000000000,812961.0000000000,0000.0000049297,0307.1224500000,0000.0000015378,0293.9466458368,0000.0000000002,0000.0000082401,0077.9667341695,0000.0000614962,-0002.9400000000
2011-09-01,0247.0000000000,201721.0000000000,404435.0000000000,18540.0000000000,90614.0000000000,715310.0000000000,0000.0000050310,0302.3756116667,0000.0000051611,0288.7304267364,0000.0000000670,0000.0000096290,0073.5429067218,0000.0126243899,-0002.8400000000
2011-10-01,0479.0000000000,239375.0000000000,299026.0000000000,20511.0000000000,70185.0000000000,629097.0000000000,0000.0000087617,0294.3515466667,0000.0000101787,0281.1413579707,0000.0000017283,0000.0000158936,0075.3558667301,0000.4988465032,-0002.5700000000
2011-11-01,0477.0000000000,208992.0000000000,196058.0000000000,13287.0000000000,111956.0000000000,530293.0000000000,0000.0000044702,0285.2247266667,0000.0000058935,0272.1385777615,0000.0000040805,0000.0000055521,0077.6235107824,0003.4376577707,-0002.4500000000
2011-12-01,0711.0000000000,178399.0000000000,155228.0000000000,8874.0000000000,129245.0000000000,471746.0000000000,0000.0000039655,0279.7455216667,0000.0000071187,0266.8763795607,0000.0000037171,0000.0000018695,0078.1287692866,0004.4840293007,-0001.9700000000
2012-01-01,0378.0000000000,223301.0000000000,228158.0000000000,8924.0000000000,130592.0000000000,590975.0000000000,0000.0000070042,0281.9663066667,0000.0000061948,0269.3386762552,0000.0000048700,0000.0000030024,0078.1359641820,0005.3629474278,-0002.4200000000
2012-02-01,-0115.0000000000,228623.0000000000,277273.0000000000,10735.0000000000,158832.0000000000,675463.0000000000,0000.0000091955,0283.8650800000,0000.0000074068,0269.6108814644,0000.0000064484,0000.0000032609,0078.9948853201,0006.9882168587,-0002.4900000000
2012-03-01,-0372.0000000000,296991.0000000000,380935.0000000000,16487.0000000000,187221.0000000000,881634.0000000000,0000.0000142877,0288.2800133333,0000.0000124344,0276.0328285146,0000.0000010996,0000.0000056911,0079.9178072092,0002.5303808662,-0003.2300000000
2012-04-01,-0549.0000000000,313981.0000000000,509205.0000000000,20784.0000000000,182975.0000000000,1026945.0000000000,0000.0000082438,0293.5707583333,0000.0000059153,0281.4419005439,0000.0000010791,0000.0000062005,0080.7494068033,0000.2137111225,-0003.8700000000
2012-05-01,-0445.0000000000,337032.0000000000,536664.0000000000,31053.0000000000,98766.0000000000,1003515.0000000000,0000.0000052229,0299.4530416667,0000.0000009839,0286.1909778243,0000.0000002752,0000.0000046983,0077.8589126946,0000.0320222877,-0004.8000000000
2012-06-01,-0341.0000000000,279963.0000000000,501715.0000000000,29004.0000000000,102653.0000000000,913335.0000000000,0000.0000016343,0304.1459916667,0000.0000000078,0292.3618771130,0000.0000000165,0000.0000021992,0070.0407515544,0000.0009296548,-0005.9100000000
2012-07-01,0007.0000000000,175751.0000000000,479910.0000000000,29362.0000000000,123982.0000000000,809005.0000000000,0000.0000051826,0305.8431366667,0000.0000072282,0294.4174734728,0000.0000000002,0000.0000128821,0062.8941716778,0000.0000211736,-0005.6400000000
2012-08-01,0062.0000000000,204527.0000000000,434609.0000000000,24230.0000000000,97327.0000000000,760693.0000000000,0000.0000088088,0306.5570950000,0000.0000071169,0294.0495376987,0000.0000000002,0000.0000066146,0060.3406642699,0000.0000332366,-0005.9200000000
2012-09-01,-0134.0000000000,233009.0000000000,385103.0000000000,19065.0000000000,89768.0000000000,726945.0000000000,0000.0000054485,0302.7301916667,0000.0000042887,0289.1550752510,0000.0000000230,0000.0000069000,0058.3735045126,0000.0012549686,-0005.6700000000
2012-10-01,0128.0000000000,120169.0000000000,318617.0000000000,20872.0000000000,69743.0000000000,529401.0000000000,0000.0000067414,0294.9377333333,0000.0000074303,0281.6034227406,0000.0000010697,0000.0000070489,0057.6356009059,0000.3140137840,-0005.7600000000
2012-11-01,0071.0000000000,222460.0000000000,216935.0000000000,15406.0000000000,87692.0000000000,542493.0000000000,0000.0000033217,0288.1842200000,0000.0000062131,0275.8910619874,0000.0000018882,0000.0000052631,0058.2158650126,0000.9238917370,-0006.0500000000
2012-12-01,0302.0000000000,153859.0000000000,147594.0000000000,11239.0000000000,132302.0000000000,444994.0000000000,0000.0000062702,0281.7639250000,0000.0000118476,0268.8999443305,0000.0000045008,0000.0000073458,0060.4751911674,0005.0913199994,-0005.3100000000
2013-01-01,0192.0000000000,107294.0000000000,216806.0000000000,8965.0000000000,142830.0000000000,475895.0000000000,0000.0000056037,0279.3407133333,0000.0000083409,0264.5983429707,0000.0000088182,0000.0000019694,0060.8329532490,0012.8788251780,-0004.8600000000
2013-02-01,-0018.0000000000,201539.0000000000,201525.0000000000,8470.0000000000,157585.0000000000,569119.0000000000,0000.0000080065,0282.5155983333,0000.0000056690,0267.1052730544,0000.0000049616,0000.0000018489,0061.7779252134,0009.5828540851,-0004.6800000000
2013-03-01,-0345.0000000000,283383.0000000000,422252.0000000000,15300.0000000000,201844.0000000000,922779.0000000000,0000.0000114316,0290.4094766667,0000.0000113882,0274.2990041841,0000.0000037251,0000.0000044915,0063.5483181025,0004.2472437929,-0004.9500000000
2013-04-01,-0544.0000000000,295234.0000000000,472366.0000000000,20750.0000000000,213092.0000000000,1001442.0000000000,0000.0000097848,0293.4709350000,0000.0000042845,0278.0429269038,0000.0000037756,0000.0000090594,0066.0853965523,0001.2544556238,-0004.8100000000
2013-05-01,-0426.0000000000,323917.0000000000,506130.0000000000,28076.0000000000,112454.0000000000,970577.0000000000,0000.0000062418,0298.2438833333,0000.0000039155,0285.0083017782,0000.0000007094,0000.0000102587,0067.5983574372,0000.1425133282,-0005.2600000000
2013-06-01,-0219.0000000000,274037.0000000000,493786.0000000000,28679.0000000000,109724.0000000000,906226.0000000000,0000.0000023076,0305.2356816667,0000.0000006745,0292.2741315063,0000.0000000068,0000.0000023058,0063.5715040502,0000.0007050209,-0006.0300000000
2013-07-01,-0006.0000000000,207476.0000000000,462052.0000000000,29150.0000000000,117957.0000000000,816635.0000000000,0000.0000061822,0307.3288400000,0000.0000083003,0294.9089192887,0000.0000000001,0000.0000129899,0058.4658411088,0000.0000916116,-0005.1100000000
2013-08-01,0019.0000000000,208424.0000000000,417254.0000000000,27538.0000000000,120927.0000000000,774143.0000000000,0000.0000068570,0305.3201183333,0000.0000076615,0293.0897260879,0000.0000000087,0000.0000157334,0057.4176516820,0000.0007950634,-0004.7400000000
2013-09-01,0073.0000000000,235296.0000000000,355558.0000000000,16179.0000000000,108659.0000000000,715692.0000000000,0000.0000123630,0300.3140750000,0000.0000150944,0288.5894281381,0000.0000002592,0000.0000276659,0062.6204920084,0000.0415622385,-0002.5200000000
2013-10-01,-0263.0000000000,281311.0000000000,400136.0000000000,19884.0000000000,79670.0000000000,781001.0000000000,0000.0000048722,0291.8708283333,0000.0000038099,0279.3123384519,0000.0000017537,0000.0000130857,0075.0620153326,0000.5289110378,-0002.4900000000
2013-11-01,0211.0000000000,190713.0000000000,262915.0000000000,11754.0000000000,101609.0000000000,566991.0000000000,0000.0000045992,0286.7682100000,0000.0000143782,0273.8761572176,0000.0000045701,0000.0000055667,0080.2419872992,0002.7759559775,-0002.0200000000
2013-12-01,0034.0000000000,170243.0000000000,265009.0000000000,8818.0000000000,105619.0000000000,549689.0000000000,0000.0000051853,0280.0715033333,0000.0000037671,0266.0129762971,0000.0000050886,0000.0000025347,0082.2673036736,0009.6337022499,-0002.1200000000
2014-01-01,0187.0000000000,129388.0000000000,263854.0000000000,8130.0000000000,130640.0000000000,532012.0000000000,0000.0000049046,0283.2458900000,0000.0000051403,0268.2217020293,0000.0000042368,0000.0000018244,0082.1088365544,0007.7697521771,-0002.6100000000
2014-02-01,-0075.0000000000,191933.0000000000,251788.0000000000,8028.0000000000,161705.0000000000,613454.0000000000,0000.0000080793,0285.8776850000,0000.0000060428,0271.3921968828,0000.0000024847,0000.0000047129,0082.9374796611,0008.5571903971,-0003.0600000000
2014-03-01,-0568.0000000000,283591.0000000000,415742.0000000000,13983.0000000000,207866.0000000000,921182.0000000000,0000.0000062135,0289.4009866667,0000.0000048894,0275.3240487866,0000.0000065702,0000.0000112991,0085.1810384728,0004.7969229194,-0003.3800000000
2014-04-01,-0634.0000000000,318016.0000000000,481151.0000000000,20864.0000000000,208090.0000000000,1028121.0000000000,0000.0000079748,0293.3718333333,0000.0000031394,0279.0241315900,0000.0000012197,0000.0000065798,0089.6083893243,0002.7994867761,-0003.5400000000
2014-05-01,-0615.0000000000,326442.0000000000,523387.0000000000,30194.0000000000,113746.0000000000,993769.0000000000,0000.0000062195,0298.2826866667,0000.0000034718,0284.8669192678,0000.0000006878,0000.0000127924,0089.5098221402,0000.2278643743,-0003.9500000000
2014-06-01,-0406.0000000000,264493.0000000000,493609.0000000000,28078.0000000000,112038.0000000000,898218.0000000000,0000.0000021042,0304.0032666667,0000.0000009450,0290.5505034519,0000.0000000661,0000.0000040026,0081.3951331757,0000.0037555788,-0004.8200000000
2014-07-01,-0172.0000000000,236956.0000000000,506040.0000000000,27686.0000000000,120665.0000000000,891347.0000000000,0000.0000024671,0307.0070633333,0000.0000028567,0294.7747743305,0000.0000000001,0000.0000120472,0070.1587646025,0000.0000731374,-0004.4200000000
2014-08-01,0079.0000000000,193624.0000000000,408488.0000000000,23853.0000000000,108053.0000000000,734018.0000000000,0000.0000132668,0304.1481166667,0000.0000168353,0291.6669964435,0000.0000000109,0000.0000216598,0066.3545502155,0000.0007576090,-0003.4600000000
2014-09-01,-0019.0000000000,231213.0000000000,383090.0000000000,19525.0000000000,89653.0000000000,723481.0000000000,0000.0000061565,0302.6741200000,0000.0000129444,0289.6178747908,0000.0000001201,0000.0000209712,0067.4726289812,0000.0079963389,-0002.0500000000
2014-10-01,0123.0000000000,231115.0000000000,370843.0000000000,21862.0000000000,65519.0000000000,689339.0000000000,0000.0000055174,0296.2045400000,0000.0000003147,0283.0380648745,0000.0000002079,0000.0000049899,0077.8089483682,0000.0698274904,-0002.4800000000
2014-11-01,0065.0000000000,204658.0000000000,305952.0000000000,13713.0000000000,105627.0000000000,629950.0000000000,0000.0000019710,0287.1607650000,0000.0000040821,0273.4517772594,0000.0000026428,0000.0000040383,0079.3714332469,0000.9728474544,-0002.5600000000
2014-12-01,0358.0000000000,163232.0000000000,245790.0000000000,8700.0000000000,108549.0000000000,526271.0000000000,0000.0000051313,0282.3963533333,0000.0000116892,0270.2288218619,0000.0000056956,0000.0000050898,0080.1179457657,0005.0733393496,-0002.3300000000
